@RELATION caltech101

@ATTRIBUTE	word0	NUMERIC
@ATTRIBUTE	word1	NUMERIC
@ATTRIBUTE	word2	NUMERIC
@ATTRIBUTE	word3	NUMERIC
@ATTRIBUTE	word4	NUMERIC
@ATTRIBUTE	word5	NUMERIC
@ATTRIBUTE	word6	NUMERIC
@ATTRIBUTE	word7	NUMERIC
@ATTRIBUTE	word8	NUMERIC
@ATTRIBUTE	word9	NUMERIC
@ATTRIBUTE	word10	NUMERIC
@ATTRIBUTE	word11	NUMERIC
@ATTRIBUTE	word12	NUMERIC
@ATTRIBUTE	word13	NUMERIC
@ATTRIBUTE	word14	NUMERIC
@ATTRIBUTE	word15	NUMERIC
@ATTRIBUTE	word16	NUMERIC
@ATTRIBUTE	word17	NUMERIC
@ATTRIBUTE	word18	NUMERIC
@ATTRIBUTE	word19	NUMERIC
@ATTRIBUTE	word20	NUMERIC
@ATTRIBUTE	word21	NUMERIC
@ATTRIBUTE	word22	NUMERIC
@ATTRIBUTE	word23	NUMERIC
@ATTRIBUTE	word24	NUMERIC
@ATTRIBUTE	word25	NUMERIC
@ATTRIBUTE	word26	NUMERIC
@ATTRIBUTE	word27	NUMERIC
@ATTRIBUTE	word28	NUMERIC
@ATTRIBUTE	word29	NUMERIC
@ATTRIBUTE	word30	NUMERIC
@ATTRIBUTE	word31	NUMERIC
@ATTRIBUTE	word32	NUMERIC
@ATTRIBUTE	word33	NUMERIC
@ATTRIBUTE	word34	NUMERIC
@ATTRIBUTE	word35	NUMERIC
@ATTRIBUTE	word36	NUMERIC
@ATTRIBUTE	word37	NUMERIC
@ATTRIBUTE	word38	NUMERIC
@ATTRIBUTE	word39	NUMERIC
@ATTRIBUTE	word40	NUMERIC
@ATTRIBUTE	word41	NUMERIC
@ATTRIBUTE	word42	NUMERIC
@ATTRIBUTE	word43	NUMERIC
@ATTRIBUTE	word44	NUMERIC
@ATTRIBUTE	word45	NUMERIC
@ATTRIBUTE	word46	NUMERIC
@ATTRIBUTE	word47	NUMERIC
@ATTRIBUTE	word48	NUMERIC
@ATTRIBUTE	word49	NUMERIC
@ATTRIBUTE	class	{strawberry,lobster,brain,platypus,Faces,nautilus,pigeon,grand_piano,chair,pizza}

@DATA
0,0,0.161765,0,0,0,0,0,0.0588235,0.0147059,0.0294118,0,0,0.0147059,0,0.0147059,0,0.0147059,0,0,0.0294118,0,0.117647,0.0147059,0,0.205882,0,0.0147059,0.0441176,0.0294118,0,0.0294118,0,0,0,0,0.0294118,0,0,0.0147059,0,0.0294118,0.117647,0,0,0,0,0.0147059,0,0,strawberry
0,0,0.00490196,0,0,0.00980392,0,0.00980392,0,0.00490196,0.0392157,0.0147059,0.00490196,0.0294118,0,0.0245098,0.0343137,0.0245098,0.00490196,0.00980392,0.00490196,0,0.0588235,0.0931373,0.0147059,0.0147059,0,0.00980392,0,0.0196078,0,0.156863,0,0.00490196,0.0147059,0,0.107843,0,0.00490196,0.0294118,0.171569,0.00980392,0.0588235,0,0,0,0.00980392,0,0,0,strawberry
0,0.0571429,0.0285714,0.2,0,0,0,0,0.0285714,0.0285714,0,0.0571429,0,0,0,0,0,0.0857143,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171429,0,0,0,0,0,0,0.0285714,0.0857143,0.0285714,0,0,0.142857,0,0,0,0,0.0571429,0,strawberry
0.00548446,0.0127971,0.00182815,0,0.00731261,0.0146252,0.00914077,0.0493601,0,0.00365631,0.0201097,0.127971,0.0146252,0.00365631,0.0274223,0.00365631,0.0566728,0.0585009,0.0146252,0.104205,0,0,0,0.00914077,0.166362,0.00548446,0.00182815,0.0292505,0.00365631,0.00365631,0.00182815,0.00731261,0,0.00914077,0.0127971,0,0.0146252,0,0.0182815,0,0.0987203,0.00365631,0.00365631,0.0109689,0.0292505,0.00548446,0.00914077,0.00182815,0.00548446,0.0127971,strawberry
0,0.0153846,0.0538462,0.0538462,0.0230769,0.0615385,0,0.0153846,0,0.0153846,0,0,0.00769231,0.0461538,0,0.0769231,0,0.0230769,0.0153846,0,0,0,0,0,0.00769231,0.0538462,0.0230769,0.00769231,0,0.00769231,0.115385,0,0,0.0615385,0.0384615,0.0384615,0,0.00769231,0,0.00769231,0.0461538,0,0,0.0153846,0,0.0769231,0,0.0153846,0.0461538,0.0230769,strawberry
0,0.0454545,0.0818182,0.0818182,0,0.00909091,0,0,0.00909091,0.0272727,0,0.00909091,0.00909091,0.0181818,0.0181818,0.0363636,0.0272727,0.0363636,0.0272727,0.0272727,0,0.00909091,0.00909091,0,0,0.00909091,0,0.00909091,0.0181818,0,0,0.154545,0.00909091,0.0363636,0,0.00909091,0.0363636,0,0,0.0545455,0.136364,0,0,0.0181818,0.00909091,0,0,0,0.00909091,0.00909091,strawberry
0.0347222,0.0208333,0.0138889,0.0416667,0.0347222,0.0208333,0.00694444,0.0138889,0.0347222,0,0,0.0277778,0.0277778,0.0138889,0.0208333,0.0138889,0.0208333,0.00694444,0.0416667,0.0486111,0,0,0.00694444,0.0347222,0.0486111,0.00694444,0.00694444,0.0208333,0,0.00694444,0,0.0972222,0,0.0277778,0,0,0.0208333,0,0.0347222,0,0.0555556,0.00694444,0,0.125,0.00694444,0.00694444,0,0.00694444,0.0138889,0.0208333,strawberry
0.00813008,0.0243902,0.0528455,0.142276,0.00406504,0.0162602,0,0,0.00406504,0,0.0121951,0.0243902,0.0203252,0.0162602,0.0243902,0.0284553,0.00813008,0.0365854,0,0.0121951,0,0.0325203,0,0.00406504,0.0365854,0.0162602,0.00813008,0,0,0,0.0162602,0.101626,0.00406504,0.0365854,0.0162602,0.00406504,0.00406504,0.00406504,0.0121951,0.0162602,0.105691,0,0.00813008,0.0447154,0,0.00406504,0.0284553,0,0.0569106,0.00406504,strawberry
0.0026738,0.013369,0.0026738,0,0.0106952,0.0026738,0.0106952,0.0294118,0,0.0187166,0.0160428,0.0935829,0.0240642,0,0.00802139,0,0.112299,0,0.0374332,0.0882353,0.00534759,0,0.0026738,0.0454545,0.106952,0.00534759,0.0026738,0.0481283,0.0294118,0.00802139,0.00802139,0.0213904,0,0.0026738,0,0.00534759,0.0454545,0,0.00534759,0.00802139,0.0561497,0.0374332,0.013369,0.0106952,0.0294118,0,0.013369,0.0026738,0.00802139,0.00802139,strawberry
0,0.025641,0.0641026,0.128205,0,0.00641026,0,0.00641026,0,0.0512821,0,0.0192308,0.0576923,0.025641,0.0128205,0.0192308,0.00641026,0.025641,0,0.0128205,0,0.0192308,0.0128205,0,0.00641026,0.00641026,0.00641026,0.00641026,0,0,0.00641026,0.108974,0.00641026,0.0192308,0.00641026,0.0769231,0.00641026,0,0.0320513,0.0320513,0.0320513,0,0,0.0384615,0,0.0192308,0.0576923,0,0.0384615,0,strawberry
0.016129,0,0.0322581,0.0806452,0,0,0.016129,0.0322581,0.016129,0.0645161,0.0483871,0.016129,0.016129,0,0,0,0.016129,0,0.016129,0,0,0,0.0483871,0.016129,0,0.129032,0,0.0483871,0,0.0483871,0.016129,0.016129,0,0.016129,0.016129,0.0967742,0.016129,0,0,0.0645161,0,0.016129,0.0322581,0,0,0.016129,0,0,0,0.0322581,strawberry
0,0,0,0,0,0,0.00645161,0,0,0,0.0129032,0.0129032,0,0.0322581,0,0,0.00645161,0.0258065,0.0129032,0.0258065,0,0,0.0580645,0.0322581,0.0580645,0.0129032,0,0,0.154839,0.0129032,0,0.083871,0,0,0,0,0.0258065,0,0,0,0.167742,0.0258065,0.193548,0,0.0387097,0,0,0,0,0,strawberry
0.010989,0.0769231,0.10989,0.0879121,0,0.021978,0,0,0,0.032967,0,0,0.032967,0.021978,0.010989,0.010989,0,0.10989,0,0,0,0.0769231,0,0,0,0,0,0,0,0,0,0.0549451,0,0.032967,0,0.0549451,0,0,0.010989,0.043956,0.010989,0,0,0.021978,0,0.010989,0.0549451,0,0.0989011,0,strawberry
0.0264317,0.00440529,0,0,0,0,0,0.0132159,0,0,0,0.15859,0,0,0.0484581,0,0.0440529,0.00881057,0.0440529,0.145374,0,0,0,0,0.101322,0.0132159,0,0,0.0132159,0,0.00881057,0.0572687,0,0,0.0704846,0,0,0.0176211,0.0440529,0,0.0704846,0.0132159,0,0.0440529,0.0484581,0.00440529,0,0,0,0,strawberry
0,0,0,0,0.00543478,0,0.0271739,0.0108696,0,0,0,0.0217391,0.00543478,0.048913,0.0163043,0,0.00543478,0.0217391,0.00543478,0.0543478,0,0,0.0163043,0.0543478,0.0706522,0.0271739,0,0.0217391,0.0434783,0.0217391,0.0108696,0.179348,0,0,0,0,0.0652174,0,0,0.00543478,0.0978261,0.0326087,0.0978261,0,0.00543478,0,0,0.0108696,0.00543478,0.0108696,strawberry
0.0291262,0.00970874,0.106796,0.203883,0,0.0194175,0,0.0194175,0.0582524,0.00970874,0,0,0,0,0,0.0194175,0,0.00970874,0.0194175,0,0.0679612,0,0,0,0,0,0.00970874,0.00970874,0,0.0291262,0.00970874,0,0.00970874,0.0194175,0,0.0873786,0,0.0194175,0,0.0194175,0,0,0,0.0291262,0,0.0194175,0.0485437,0.00970874,0.106796,0,strawberry
0.0514706,0.0514706,0.0367647,0.0514706,0.0441176,0.0147059,0,0.0294118,0,0.0588235,0,0,0.0661765,0,0,0.0294118,0,0.0147059,0,0,0.00735294,0.0147059,0,0,0,0,0.0808824,0,0.0147059,0,0,0,0,0.0147059,0,0.0441176,0,0.0220588,0.0367647,0.0220588,0,0.0441176,0,0.0294118,0.00735294,0.0294118,0.0514706,0.0661765,0.0294118,0.0367647,strawberry
0,0.0113636,0.0568182,0.0568182,0,0,0,0,0.0340909,0.0113636,0.00568182,0.0454545,0.0340909,0.0170455,0.00568182,0.00568182,0.00568182,0.102273,0,0.0284091,0,0,0.0795455,0,0.0227273,0.00568182,0,0.0113636,0,0,0,0.0113636,0,0.00568182,0,0.0738636,0.00568182,0,0.00568182,0.136364,0.136364,0,0,0.0340909,0.00568182,0,0.0227273,0,0.0170455,0.00568182,strawberry
0,0,0.1,0.0615385,0,0.00769231,0,0,0.00769231,0.00769231,0,0.0153846,0.00769231,0,0,0.0307692,0,0.161538,0,0.0384615,0,0,0,0,0.0923077,0,0,0,0,0,0,0,0,0.0692308,0.0615385,0.161538,0,0.00769231,0,0,0.0153846,0,0,0.00769231,0,0.00769231,0.0230769,0,0.115385,0,strawberry
0,0.0494506,0.0769231,0.17033,0,0.00549451,0.00549451,0,0,0.043956,0,0.021978,0.032967,0.0384615,0.0274725,0.021978,0,0.0494506,0,0.010989,0,0.00549451,0.021978,0,0.010989,0.00549451,0,0.0164835,0,0,0.00549451,0.0824176,0.00549451,0.0274725,0.00549451,0.0384615,0.00549451,0,0,0.0274725,0.021978,0,0,0.0494506,0,0,0.0659341,0,0.0494506,0,strawberry
0,0.00653595,0.0849673,0.0915033,0,0.0130719,0.0326797,0,0,0.0130719,0.0196078,0,0.0326797,0,0.0130719,0.0849673,0.0457516,0.0588235,0.00653595,0.00653595,0.0326797,0.0588235,0,0,0.00653595,0,0,0.0196078,0.00653595,0.0130719,0,0.0130719,0,0.0392157,0.0326797,0.0522876,0,0,0.00653595,0.0784314,0.0130719,0.0196078,0,0,0.0130719,0,0.0130719,0.00653595,0.0588235,0.00653595,strawberry
0,0.00628931,0,0.00628931,0.00314465,0,0.00628931,0.0314465,0,0,0,0.128931,0.00314465,0,0.0283019,0.00943396,0.0786164,0.0345912,0.0157233,0.122642,0,0,0,0,0.110063,0.0188679,0,0.0471698,0.0125786,0.00943396,0,0.0188679,0,0.00314465,0.00628931,0,0.00628931,0,0.0157233,0,0.163522,0.0125786,0,0.0314465,0.0125786,0.00314465,0.00943396,0.0188679,0.00314465,0.0220126,strawberry
0.0183486,0.0275229,0.0642202,0.302752,0,0.00458716,0,0.00458716,0.0321101,0.0137615,0.00917431,0.0321101,0.0642202,0.0137615,0.00458716,0.0229358,0.00458716,0.0137615,0,0.00917431,0,0.00917431,0,0,0.0321101,0,0,0.00458716,0.00458716,0.0229358,0.0137615,0.0137615,0,0.0137615,0,0.00458716,0,0,0.0321101,0.00458716,0.00458716,0.00458716,0,0.0458716,0,0.0275229,0.0504587,0,0.0458716,0.0229358,strawberry
0,0,0.075,0,0,0,0,0,0.05,0,0.025,0,0,0.025,0,0,0,0.0125,0.025,0,0,0,0.1375,0.2,0.0375,0,0,0,0.0375,0,0,0.0375,0,0,0,0,0.1375,0,0,0.025,0.025,0,0.1125,0,0,0.025,0,0,0,0.0125,strawberry
0,0.0165746,0.0552486,0.187845,0.00552486,0.0220994,0,0.0165746,0.0331492,0.0110497,0,0.00552486,0.0110497,0,0.0220994,0.038674,0.0276243,0.0607735,0,0.00552486,0,0.0110497,0,0,0.0165746,0,0,0.00552486,0,0.00552486,0,0.0276243,0,0.00552486,0.00552486,0.0331492,0,0.0331492,0.00552486,0.0165746,0.0497238,0.00552486,0,0.0331492,0,0.0331492,0.0552486,0,0.132597,0.00552486,strawberry
0.00645161,0.0193548,0.00645161,0.0193548,0.0258065,0.0451613,0.0129032,0.0580645,0.0129032,0.00645161,0,0.0193548,0.0129032,0,0.0645161,0.0129032,0.00645161,0.00645161,0.0193548,0,0.0193548,0,0,0.0258065,0.00645161,0.00645161,0,0.0193548,0.0193548,0.00645161,0.0322581,0,0.0193548,0.00645161,0.0580645,0.00645161,0.0258065,0.0193548,0.0451613,0.0709677,0.0387097,0.0322581,0.0129032,0.0387097,0.0322581,0.0322581,0.0193548,0.00645161,0.0258065,0.0193548,lobster
0,0,0.015873,0,0.015873,0,0.015873,0,0,0,0.015873,0,0,0.0634921,0.015873,0,0,0,0,0,0.0476191,0,0,0.0634921,0,0.174603,0,0,0.0952381,0.015873,0,0.015873,0,0,0,0,0.031746,0,0,0,0.015873,0.0476191,0.285714,0,0,0,0,0.015873,0,0.0476191,lobster
0.0540541,0,0,0,0.027027,0,0.018018,0.0540541,0,0,0.00900901,0.00900901,0.036036,0.00900901,0,0,0,0,0.117117,0.00900901,0.0540541,0,0,0.036036,0,0.0630631,0.018018,0,0.027027,0.0630631,0.0720721,0.00900901,0.018018,0,0,0.00900901,0,0.045045,0.00900901,0,0,0.036036,0,0.00900901,0.0720721,0.0900901,0,0.00900901,0,0.018018,lobster
0.003367,0.037037,0.037037,0.0740741,0,0.016835,0.010101,0.013468,0.010101,0.010101,0.0538721,0.00673401,0.020202,0,0,0.0606061,0.013468,0.0808081,0,0,0,0.003367,0.010101,0.00673401,0.00673401,0,0.00673401,0.020202,0.00673401,0,0.00673401,0.010101,0.00673401,0.0572391,0.020202,0.0572391,0,0.026936,0.023569,0.026936,0.023569,0.00673401,0.003367,0.037037,0.00673401,0.023569,0.047138,0.003367,0.10101,0.003367,lobster
0.0235294,0.0117647,0,0,0,0.0117647,0.0352941,0,0.117647,0.0117647,0.0411765,0.0117647,0.0176471,0.0176471,0.0352941,0,0,0.0117647,0.0470588,0,0,0.0470588,0.0117647,0.0294118,0.00588235,0.00588235,0,0.0294118,0.0470588,0,0.0176471,0.00588235,0.0352941,0,0.0588235,0.0411765,0.00588235,0.0294118,0.0294118,0,0.0176471,0.0411765,0,0.0470588,0.0294118,0.0176471,0.0117647,0.00588235,0.0176471,0.0176471,lobster
0.0232558,0.00775194,0.0775194,0.0620155,0,0,0.00775194,0.00775194,0.0697674,0.0465116,0.0542636,0,0,0,0,0.0387597,0,0.00775194,0,0,0.00775194,0.00775194,0.0387597,0.0155039,0,0,0.0310078,0.0542636,0.00775194,0.0310078,0.00775194,0.0155039,0.0310078,0.0155039,0.00775194,0.0232558,0,0.00775194,0.0155039,0.0775194,0,0,0.0155039,0.0387597,0,0,0.0542636,0,0.0775194,0.0155039,lobster
0.0117647,0.0235294,0.0470588,0.0117647,0.0117647,0,0.0235294,0,0.0117647,0,0,0,0.0117647,0,0.0117647,0.0823529,0.0470588,0.0352941,0.0117647,0,0,0,0,0.0235294,0,0.0705882,0,0.0117647,0.0941176,0.0235294,0.0470588,0,0,0.0235294,0,0,0.0588235,0,0,0.0823529,0,0,0.0352941,0.0588235,0,0.0470588,0.0235294,0.0117647,0.0117647,0.0352941,lobster
0,0.02,0,0.005,0.035,0.005,0.025,0.06,0,0.015,0.025,0.01,0.04,0.035,0.025,0,0.045,0,0.04,0.005,0.035,0,0.02,0.015,0.015,0.05,0.025,0.02,0.025,0.005,0.03,0.025,0.01,0.015,0.005,0,0.025,0.005,0,0.015,0.04,0.04,0.005,0.015,0.035,0.045,0.005,0.05,0.005,0.03,lobster
0.025641,0.042735,0.0299145,0.0299145,0.00854701,0.0213675,0.0128205,0.0128205,0.0128205,0.0042735,0.042735,0,0.00854701,0.034188,0.042735,0.0598291,0.025641,0.0042735,0.034188,0,0,0.0512821,0.0128205,0.025641,0,0.00854701,0.0042735,0.0512821,0.00854701,0.0128205,0.017094,0.042735,0.0213675,0.00854701,0.0683761,0.0128205,0.0128205,0.0299145,0.00854701,0.0213675,0.00854701,0.0213675,0.0128205,0.00854701,0.0128205,0,0.00854701,0.0128205,0.017094,0.025641,lobster
0.111111,0,0.0138889,0.152778,0.0138889,0.0277778,0.0277778,0,0,0.0277778,0.0138889,0,0,0,0,0.0138889,0.0138889,0.0277778,0,0,0.0277778,0.0416667,0,0.0138889,0,0,0,0.0138889,0.0138889,0.0138889,0.0277778,0,0,0.0416667,0.0277778,0.0138889,0,0.0694444,0.0277778,0.0277778,0,0,0,0.0138889,0.0555556,0.0138889,0.0277778,0,0.0833333,0,lobster
0.00557621,0.00929368,0,0,0.00557621,0.0111524,0.00371747,0.00557621,0,0.00743494,0,0.098513,0.00557621,0.00185874,0.0520446,0.0111524,0.0817844,0.0501859,0.0130112,0.169145,0,0,0,0,0.0817844,0.00185874,0,0.00743494,0.00185874,0.00557621,0.0130112,0.0148699,0,0.0167286,0.0260223,0,0.00185874,0.0130112,0.00929368,0.00557621,0.111524,0.00929368,0.00371747,0.0297398,0.0817844,0.00929368,0.0167286,0.00371747,0,0.00371747,lobster
0.0304878,0.00609756,0.00304878,0,0.0640244,0.0213415,0.0182927,0.0426829,0,0.00609756,0.0121951,0.00609756,0.0121951,0.00914634,0.0518293,0.00609756,0.00304878,0.027439,0.0152439,0,0.00304878,0.106707,0,0,0.00304878,0.0152439,0.0182927,0.0152439,0.0121951,0.0396341,0.054878,0.00914634,0.027439,0.00609756,0.0731707,0.00914634,0,0.0426829,0.0152439,0,0.0182927,0.0243902,0,0,0.0640244,0.0426829,0.00609756,0.0243902,0,0.0335366,lobster
0.0176991,0.0265487,0.0176991,0.0663717,0,0.00884956,0.0265487,0.0176991,0,0.0221239,0,0.0442478,0.0176991,0.00884956,0.0176991,0.039823,0.0221239,0.039823,0.0132743,0.00442478,0,0.00884956,0.0265487,0,0.0353982,0.0353982,0.00442478,0.0353982,0.00442478,0.00884956,0.0486726,0,0.00442478,0.0265487,0.0132743,0.0442478,0.00442478,0.0176991,0.00442478,0.039823,0.00884956,0.00442478,0,0.0353982,0,0.0309735,0.0442478,0,0.0884956,0.0132743,lobster
0.0143885,0.0431655,0,0.0179856,0.0251799,0.0107914,0.0431655,0.0107914,0.0323741,0.0179856,0.0395683,0,0.028777,0.0215827,0.00359712,0.0431655,0.00719424,0.0107914,0.0143885,0.00359712,0.0179856,0.0143885,0.0143885,0.00719424,0,0.0215827,0.0323741,0.0179856,0.0251799,0.00719424,0.0107914,0,0.00719424,0.0215827,0.00359712,0.0503597,0.00719424,0.028777,0.0395683,0.0143885,0.0107914,0.0215827,0.0215827,0.0431655,0.00719424,0.0647482,0.0251799,0.0179856,0.028777,0.028777,lobster
0.0515464,0.00687285,0.00343643,0,0.0309278,0.0137457,0.0206186,0.0412371,0,0,0.0171821,0.0309278,0.0103093,0.0103093,0.0687285,0.00687285,0.0274914,0.0103093,0.0309278,0.0206186,0.00687285,0.0171821,0.00343643,0.024055,0.0652921,0.0446735,0.00343643,0.0103093,0.024055,0.024055,0.0171821,0.0103093,0.0137457,0.00687285,0.0652921,0.00343643,0,0.0137457,0.0103093,0,0.0206186,0.0137457,0.00687285,0.0206186,0.072165,0.0309278,0,0.0137457,0.0171821,0.0378007,lobster
0.0190476,0.047619,0.0190476,0,0.0190476,0.00952381,0,0,0,0.0571429,0.0380952,0.00952381,0.0571429,0,0.047619,0.047619,0.047619,0.0285714,0,0,0,0,0.0380952,0.00952381,0,0,0,0.0571429,0.0190476,0,0,0.0666667,0.0190476,0.00952381,0.00952381,0.0380952,0.0190476,0.0285714,0,0.0285714,0.0380952,0.00952381,0.00952381,0.0190476,0.047619,0,0.0380952,0.0190476,0.0190476,0.00952381,lobster
0,0.0474138,0.0474138,0.0301724,0.0215517,0.00431034,0.012931,0.00862069,0.0172414,0.0344828,0.0172414,0,0.0474138,0,0.0172414,0.0301724,0.0172414,0.0344828,0.0172414,0,0.0301724,0,0.0344828,0.0215517,0.00431034,0.00862069,0.00862069,0.0258621,0.0172414,0.00862069,0.0301724,0.012931,0.00862069,0.0172414,0.0301724,0.00431034,0.0387931,0.00431034,0.0172414,0.0818966,0.012931,0.0387931,0.012931,0.0301724,0.0258621,0.00862069,0.0215517,0.00431034,0.0344828,0,lobster
0,0.00775194,0.0232558,0,0.0155039,0,0.0116279,0.0193798,0,0,0.00775194,0.0271318,0.0387597,0.00775194,0.0193798,0.00387597,0.0813954,0.0387597,0.0232558,0.0193798,0.00387597,0,0.00387597,0.0155039,0.0271318,0.0310078,0,0.0116279,0.00775194,0.0155039,0.0310078,0.158915,0,0,0,0,0.0271318,0,0.00775194,0.00387597,0.124031,0.0232558,0.0193798,0.00775194,0.0775194,0.0155039,0.00775194,0.00387597,0,0.0310078,lobster
